file,line,column,annotation,type
3758_ruby_27241/baibunmondo.txt,51,1,地から１字上げ,入力者注
3767_ruby_27191/antono_sho.txt,22,1,５字下げ,入力者注
3767_ruby_27191/antono_sho.txt,22,15,「一　古今実物語」は大見出し,入力者注
3767_ruby_27191/antono_sho.txt,24,1,６字下げ,入力者注
3767_ruby_27191/antono_sho.txt,24,9,「一」は中見出し,入力者注
3767_ruby_27191/antono_sho.txt,26,10,「王＋睿」、第3水準1-88-34,入力者注
3767_ruby_27191/antono_sho.txt,26,79,「插」でつくりの縦棒が下に突き抜けている、第4水準2-13-28,入力者注
3767_ruby_27191/antono_sho.txt,33,47,「王＋睿」、第3水準1-88-34,入力者注
3767_ruby_27191/antono_sho.txt,35,1,６字下げ,入力者注
3767_ruby_27191/antono_sho.txt,35,9,「二」は中見出し,入力者注
3767_ruby_27191/antono_sho.txt,39,19,「てへん＋峠のつくり」、第3水準1-84-76,入力者注
3767_ruby_27191/antono_sho.txt,39,197,「てへん＋峠のつくり」、第3水準1-84-76,入力者注
3767_ruby_27191/antono_sho.txt,42,1,５字下げ,入力者注
3767_ruby_27191/antono_sho.txt,42,16,「二　魂胆色遊懐男」は大見出し,入力者注
3767_ruby_27191/antono_sho.txt,47,1,地から１字上げ,入力者注
88_ruby_160/koryomu.txt,29,1,地から１字上げ,入力者注
137_ruby_1103/samusa.txt,45,36,「家内」に傍点,入力者注
137_ruby_1103/samusa.txt,70,1,地から１字上げ,入力者注
141_ruby_314/saihono_hito.txt,23,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,23,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,23,23,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,27,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,27,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,27,20,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,31,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,31,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,31,19,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,35,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,35,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,35,20,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,39,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,39,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,39,22,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,43,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,43,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,43,22,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,47,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,47,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,47,21,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,52,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,52,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,52,20,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,54,94,「クリスト以外のクリスト」に傍点,入力者注
141_ruby_314/saihono_hito.txt,56,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,56,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,56,24,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,60,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,60,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,60,17,「10」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,60,30,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,64,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,64,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,64,17,「11」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,64,32,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,66,111,「木＋解」、第3水準1-86-22,入力者注
141_ruby_314/saihono_hito.txt,66,183,「木＋解」、第3水準1-86-22,入力者注
141_ruby_314/saihono_hito.txt,68,33,「木＋解」、第3水準1-86-22,入力者注
141_ruby_314/saihono_hito.txt,71,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,71,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,71,17,「12」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,71,31,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,73,55,「何等かの断食」に傍点,入力者注
141_ruby_314/saihono_hito.txt,73,190,「のみでは」に傍点,入力者注
141_ruby_314/saihono_hito.txt,73,664,「暫く」に傍点,入力者注
141_ruby_314/saihono_hito.txt,75,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,75,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,75,17,「13」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,75,36,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,79,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,79,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,79,17,「14」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,79,34,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,83,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,83,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,83,17,「15」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,83,31,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,89,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,89,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,89,17,「16」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,89,31,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,91,50,「にも」に傍点,入力者注
141_ruby_314/saihono_hito.txt,91,82,「にも」に傍点,入力者注
141_ruby_314/saihono_hito.txt,95,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,95,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,95,17,「17」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,95,32,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,99,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,99,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,99,17,「18」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,99,34,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,101,346,「りっしんべん＋淌のつくり」、第3水準1-84-54,入力者注
141_ruby_314/saihono_hito.txt,101,376,「りっしんべん＋兄」、第3水準1-84-45,入力者注
141_ruby_314/saihono_hito.txt,103,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,103,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,103,17,「19」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,103,36,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,107,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,107,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,107,17,「20」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,107,32,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,111,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,111,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,111,17,「21」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,111,31,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,115,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,115,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,115,17,「22」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,115,31,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,119,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,119,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,119,17,「23」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,119,32,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,123,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,123,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,123,17,「24」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,123,34,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,125,212,「言＋墟のつくり」、第4水準2-88-74,入力者注
141_ruby_314/saihono_hito.txt,127,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,127,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,127,17,「25」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,127,39,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,131,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,131,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,131,17,「26」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,131,35,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,133,303,「正直に」に傍点,入力者注
141_ruby_314/saihono_hito.txt,135,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,135,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,135,17,「27」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,135,36,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,139,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,139,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,139,17,「28」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,139,35,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,151,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,151,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,151,17,「29」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,151,31,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,156,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,156,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,156,17,「30」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,156,32,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,160,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,160,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,160,17,「31」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,160,40,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,164,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,164,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,164,17,「32」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,164,33,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,170,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,170,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,170,17,「33」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,170,32,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,174,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,174,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,174,17,「34」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,174,37,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,176,115,「この人は神の国を望めるものなり」に傍点,入力者注
141_ruby_314/saihono_hito.txt,178,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,178,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,178,17,「35」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,178,31,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,184,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,184,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,184,17,「36」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,184,36,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,186,261,「人生の上には」に傍点,入力者注
141_ruby_314/saihono_hito.txt,188,1,５字下げ,入力者注
141_ruby_314/saihono_hito.txt,188,8,中見出し,入力者注
141_ruby_314/saihono_hito.txt,188,17,「37」は縦中横,入力者注
141_ruby_314/saihono_hito.txt,188,33,中見出し終わり,入力者注
141_ruby_314/saihono_hito.txt,191,1,地から２字上げ,入力者注
54_ruby_741/hyottoko.txt,32,318,「お」に傍点,入力者注
54_ruby_741/hyottoko.txt,58,1,地から１字上げ,入力者注
3827_ruby_27190/aru_shakaishugisha.txt,26,1,地から１字上げ,入力者注
3748_ruby_27193/ichiban_kinorino_surutoki.txt,24,1,地から１字上げ,入力者注
147_ruby_1325/shinkiro.txt,18,1,３字下げ,入力者注
147_ruby_1325/shinkiro.txt,18,9,「一」は中見出し,入力者注
147_ruby_1325/shinkiro.txt,68,1,３字下げ,入力者注
147_ruby_1325/shinkiro.txt,68,9,「二」は中見出し,入力者注
91_ruby_975/kubigaochita_hanashi.txt,20,95,「ずん」に傍点,入力者注
91_ruby_975/kubigaochita_hanashi.txt,26,308,「木＋霸」、第3水準1-86-28,入力者注
91_ruby_975/kubigaochita_hanashi.txt,26,623,「かん」に傍点,入力者注
91_ruby_975/kubigaochita_hanashi.txt,40,262,「條」の「木」に代えて「羽」の旧字体、第3水準1-90-31,入力者注
91_ruby_975/kubigaochita_hanashi.txt,49,90,「瀬」の「束」に代えて「景」、第3水準1-87-32,入力者注
91_ruby_975/kubigaochita_hanashi.txt,79,1,地から１字上げ,入力者注
165_ruby_829/futatsuno_tegami.txt,27,330,「木＋解」、第3水準1-86-22,入力者注
165_ruby_829/futatsuno_tegami.txt,42,297,「あの前兆」に傍点,入力者注
165_ruby_829/futatsuno_tegami.txt,48,141,「勹＜夕」、第3水準1-14-76,入力者注
165_ruby_829/futatsuno_tegami.txt,72,1,地から１字上げ,入力者注
148_ruby_264/shirami.txt,27,237,「せいとう」に傍点,入力者注
148_ruby_264/shirami.txt,27,384,「麻疹」は底本では「痳疹」,入力者注
148_ruby_264/shirami.txt,47,75,「ぞろぞろ」に傍点,入力者注
148_ruby_264/shirami.txt,65,18,「たはけ」に傍点,入力者注
148_ruby_264/shirami.txt,66,9,「たはけ」に傍点,入力者注
148_ruby_264/shirami.txt,77,1,地から２字上げ,入力者注
2321_ruby_1353/soseki_sanbono_fuyu.txt,42,1,地から１字上げ,入力者注
185_ruby_745/samayoeru_yudayajin.txt,35,1,地から１字上げ,入力者注
159_ruby_960/shunkan.txt,18,1,ここから３字下げ,入力者注
159_ruby_960/shunkan.txt,21,1,ここで字下げ終わり,入力者注
159_ruby_960/shunkan.txt,23,1,８字下げ,入力者注
159_ruby_960/shunkan.txt,23,9,「一」は中見出し,入力者注
159_ruby_960/shunkan.txt,28,1,８字下げ,入力者注
159_ruby_960/shunkan.txt,28,9,「二」は中見出し,入力者注
159_ruby_960/shunkan.txt,70,1,８字下げ,入力者注
159_ruby_960/shunkan.txt,70,9,「三」は中見出し,入力者注
159_ruby_960/shunkan.txt,105,1,８字下げ,入力者注
159_ruby_960/shunkan.txt,105,9,「四」は中見出し,入力者注
159_ruby_960/shunkan.txt,140,144,「士／冖／石／木」、第4水準2-15-30,入力者注
159_ruby_960/shunkan.txt,158,1,８字下げ,入力者注
159_ruby_960/shunkan.txt,158,9,「五」は中見出し,入力者注
159_ruby_960/shunkan.txt,161,1,地から１字上げ,入力者注
59877_ruby_69675/kunen_bo.txt,17,24,１段階小さな文字,入力者注
59877_ruby_69675/kunen_bo.txt,17,41,小さな文字終わり,入力者注
59877_ruby_69675/kunen_bo.txt,19,142,１段階小さな文字,入力者注
59877_ruby_69675/kunen_bo.txt,19,159,小さな文字終わり,入力者注
59877_ruby_69675/kunen_bo.txt,20,130,１段階小さな文字,入力者注
59877_ruby_69675/kunen_bo.txt,20,145,小さな文字終わり,入力者注
59877_ruby_69675/kunen_bo.txt,21,10,１段階小さな文字,入力者注
59877_ruby_69675/kunen_bo.txt,21,26,小さな文字終わり,入力者注
59877_ruby_69675/kunen_bo.txt,24,1,地付き,入力者注
17_ruby_377/anokorono_jibun.txt,33,170,「彳＋詆のつくり」、第3水準1-84-31,入力者注
17_ruby_377/anokorono_jibun.txt,41,758,「石＋薄」、第3水準1-89-18,入力者注
17_ruby_377/anokorono_jibun.txt,63,119,「勹＜夕」、第3水準1-14-76,入力者注
17_ruby_377/anokorono_jibun.txt,64,1,地から２字上げ,入力者注
43385_ruby_17695/tsuneto_kyoshi.txt,21,1,ここから３字下げ,入力者注
43385_ruby_17695/tsuneto_kyoshi.txt,28,1,ここで字下げ終わり,入力者注
2692_ruby_26930/tabata_nikki.txt,33,128,「足へん＋卓」、第4水準2-89-35,入力者注
2692_ruby_26930/tabata_nikki.txt,33,151,「厂＋萬」、第3水準1-14-84,入力者注
2692_ruby_26930/tabata_nikki.txt,33,232,「勹＜夕」、第3水準1-14-76,入力者注
2692_ruby_26930/tabata_nikki.txt,55,1,地から１字上げ,入力者注
82_ruby_1451/kochiya.txt,72,1,地から１字上げ,入力者注
98_ruby_256/mikan.txt,25,1,地から２字上げ,入力者注
1031_ruby_1963/nyosen.txt,27,1,地から１字上げ,入力者注
48_ruby_2345/honjoryogoku.txt,21,1,５字下げ,入力者注
48_ruby_2345/honjoryogoku.txt,21,18,「「大溝」」は中見出し,入力者注
48_ruby_2345/honjoryogoku.txt,28,1,５字下げ,入力者注
48_ruby_2345/honjoryogoku.txt,28,10,「両国」は中見出し,入力者注
48_ruby_2345/honjoryogoku.txt,34,1,５字下げ,入力者注
48_ruby_2345/honjoryogoku.txt,34,16,「「富士見の渡し」」は中見出し,入力者注
48_ruby_2345/honjoryogoku.txt,36,334,「鈞のつくり」、第3水準1-14-75,入力者注
